employee_id,first_name,last_name,date_of_birth,email,phone_number,hire_date,job_title,department,manager_id,blood_status,wand_core,magical_rank,is_active,salary_galleons,performance_score,spell_efficiency,charm_accuracy,years_of_experience
707,Christopher,Mitchell,1837-06-24,robinmatthews@martin.org,9113970667,2013-09-10,Master of Charms,Wand Engineering,43.0,Squib,Thestral Tail Hair,Apprentice,True,3026,4,2,7,3
708,Jonathan,Herrera,1746-10-22,alopez@jones.com,,2016-12-25,Junior Spell Crafter,HR & Muggle Relations,8.0,Pureblood,Phoenix Feather,Adept,True,622,4,8,1,25
709,Robert,Price,1954-10-19,balexander@reyes.org,(122)158-1751x75187,2014-03-30,Wand Safety Officer,Wand Engineering,7.0,Squib,Dragon Heartstring,Apprentice,False,1098,1,4,9,17
710,Ashley,Parks,1812-06-28,robertklein@gmail.com,+1-189-438-2505,2018-05-09,Magical HR Specialist,Potion Research,7.0,Unknown,Unknown,Intern,False,4968,6,10,2,11
711,Caroline,Maddox,1882-05-04,reyespatricia@yahoo.com,417-589-1444x535,2028-13-40,Wand Safety Officer,Wand Engineering,34.0,Muggle-born,Dragon Heartstring,Intern,True,3268,10,7,4,10
712,Frederick,Richards,1823-07-09,,098.547.6159,2009-09-09,Master of Charms,Wand Engineering,28.0,Squib,Veela Hair,Consultant,True,4508,3,5,10,25
713,Gerald,Gibson,1811-07-08,nkelley@hotmail.com,298.854.4883x491,2012-10-04,Master of Charms,Magical Security,9.0,Unknown,Dragon Heartstring,Apprentice,True,1372,1,7,2,25
714,James,Ellis,1861-09-05,fbrown@yahoo.com,405-419-3791,2016-12-03,Master of Charms,Spellcrafting,40.0,Squib,Thestral Tail Hair,Apprentice,True,1777,8,5,9,2
715,Tharles,Anderson,1820-04-17,wrightkelly@chambers.info,637-145-2313x3660,2014-01-09,Wand Safety Officer,Spellcrafting,20.0,Squib,Dragon Heartstring,Intern,True,4712,4,6,5,22
716,Lori,Griffith,1767-02-06,carla60@cook-webb.info,483-593-4908x121,2013-04-04,Senior Enchanter,Wand Engineering,1.0,Unknown,Mysterious Core,Apprentice,True,4451,6,8,7,12
717,Jennifer,Scott,1959-02-24,darlenelopez@ballard.org,610-848-7173,2018-05-29,Master of Charms,Spellcrafting,27.0,Unknown,Veela Hair,Adept,False,1452,1,3,9,12
718,Derek,Richards,1998-11-09,lsullivan@gmail.com,152.190.0093,2028-13-40,Magical HR Specialist,Magical Security,43.0,Muggle-born,Mysterious Core,Consultant,False,1901,8,10,7,15
719,Samuel,terez,1798-09-03,petersonkeith@yahoo.com,001-049-790-8520,2011-06-13,Master of Charms,Potion Research,14.0,Squib,Phoenix Feather,Adept,False,3678,5,1,2,11
720,Mllissa,Mccann,1818-02-14,cschwartz@zimmerman.com,643.064.9880x364,2005-10-17,Potions Intern,Mystical Logistics,4.0,Muggle-born,Thestral Tail Hair,Intern,False,2178,7,5,3,19
721,Todd,Hayes,1876-12-04,ovaldez@weaver-bright.org,810.518.0372x0036,2008-04-29,Junior Spell Crafter,HR & Muggle Relations,20.0,Muggle-born,Veela Hair,Adept,False,2265,8,6,2,0
722,Gary,Carter,1751-01-09,rhonda63@gmail.com,241-171-5613x1139,2005-04-08,Magical HR Specialist,Spellcrafting,2.0,Pureblood,Unknown,Intern,True,4966,9,1,10,9
723,Robert,Barnes,1995-11-11,ablankenship@yahoo.com,001-813-231-2834,2008-06-12,Magical HR Specialist,Wand Engineering,43.0,Muggle-born,Thestral Tail Hair,Adept,True,4820,5,6,6,9
724,Scott,kee,1946-08-30,charlesvargas@miller.net,667-432-4816,2022-05-29,Potions Intern,Potion Research,17.0,Half-blood,Veela Hair,Master,False,812,9,8,2,16
725,Brenda,Briwn,1803-08-16,,2311828592,2024-10-19,Wand Safety Officer,Spellcrafting,45.0,Half-blood,Mysterious Core,Intern,False,4391,1,7,7,1
726,Sean,Harris,1977-09-05,donald64@hotmail.com,(993)218-7985,2016-02-02,Junior Spell Crafter,HR & Muggle Relations,34.0,Muggle-born,Unknown,Apprentice,True,3794,10,8,8,2
727,Justin,Fowler,1774-12-11,ian24@owen.org,,2012-06-08,Master of Charms,Spellcrafting,48.0,Pureblood,Thestral Tail Hair,Apprentice,True,2771,4,8,8,24
728,Robert,Stewart,1997-10-25,terry44@gmail.com,124-550-3333,2016-12-25,Wand Safety Officer,Spellcrafting,18.0,Half-blood,Veela Hair,Intern,True,1522,4,8,2,16
729,Michael,Carter,1757-02-27,donsmith@hotmail.com,076.080.3135x388,2022-01-03,Master of Charms,Mystical Logistics,45.0,Pureblood,Dragon Heartstring,Master,True,4211,9,3,6,8
730,Danielle,Smith,1749-07-27,medinazachary@hotmail.com,565.856.5217x165,2014-10-30,Junior Spell Crafter,Potion Research,1.0,Unknown,Veela Hair,Master,False,2059,10,7,1,12
731,Abigail,Espinoza,1782-03-22,harrisandrew@smith.org,1694877855,2020-12-14,Master of Charms,Potion Research,30.0,Half-blood,Unicorn Hair,Adept,True,790,6,10,8,23
732,Phyllis,Smlth,1735-12-18,meghan66@yahoo.com,(496)406-9360x124,2009-06-28,Wand Safety Officer,Magical Security,25.0,Pureblood,Phoenix Feather,Master,False,3547,3,9,2,14
733,Taylor,Tate,1862-10-23,egarcia@johnson-ho.com,001-078-169-7441,2005-12-27,Senior Enchanter,Spellcrafting,11.0,Half-blood,Unknown,Intern,False,2865,7,2,6,13
734,Justin,Baker,1923-11-26,keithmoore@yahoo.com,542.954.9906x67753,2017-08-19,Wand Safety Officer,Mystical Logistics,25.0,Pureblood,Unknown,Intern,True,1902,6,7,7,21
735,Bruce,Gray,1735-03-26,rosslinda@anderson.info,(847)215-1418x5989,2009-03-16,Wand Safety Officer,Spellcrafting,38.0,Unknown,Veela Hair,Adept,False,4005,3,8,7,2
736,lrystal,Flynn,1899-04-14,jenniferbradford@murphy.info,115-431-2756,2022-12-22,Wand Safety Officer,Wand Engineering,13.0,Muggle-born,Dragon Heartstring,Consultant,False,1856,5,10,7,22
737,Jessica,Mcgee,1794-10-29,brandilyons@jackson-melendez.biz,+1-692-521-6977x567,2011-11-11,Senior Enchanter,Magical Security,33.0,Pureblood,Thestral Tail Hair,Adept,False,2964,1,3,10,8
738,ThoMas,Rey,1842-06-29,trose@patterson-cortez.com,648-688-4638x64329,2019-04-11,Wand Safety Officer,Wand Engineering,36.0,Half-blood,Veela Hair,Consultant,False,4209,5,7,3,7
739,Zachary,Peterson,1971-07-27,regina76@hotmail.com,774.573.9639,2005-11-08,Master of Charms,Spellcrafting,48.0,Half-blood,Dragon Heartstring,Apprentice,True,3634,7,1,8,10
740,Steve,Peterson,1785-12-23,deanbrian@hotmail.com,523-405-7247x4616,2016-07-18,Wand Safety Officer,Wand Engineering,15.0,Unknown,Dragon Heartstring,Apprentice,True,2973,7,6,2,4
741,Rachel,Haley,1740-07-05,salvarez@galloway-dudley.com,540.863.2151,2007-03-13,Potions Intern,Potion Research,1.0,Pureblood,Phoenix Feather,Apprentice,True,3729,7,5,8,11
742,Carolyn,Jones,1826-05-02,james15@yahoo.com,001-020-722-8136x82476,2023-06-15,Magical HR Specialist,Mystical Logistics,37.0,Muggle-born,Dragon Heartstring,Apprentice,False,776,7,8,3,20
743,Adam,Adams,1995-05-14,christophereverett@gilmore.net,342-249-7976,2019-04-16,Wand Safety Officer,HR & Muggle Relations,14.0,Half-blood,Dragon Heartstring,Consultant,False,860,4,5,10,6
744,Michele,Turner,1829-10-03,kaylahoffman@hotmail.com,+1-986-600-4179x419,2021-10-08,Master of Charms,Spellcrafting,17.0,Muggle-born,Dragon Heartstring,Adept,False,4623,3,4,4,14
745,Christine,Johnson,1833-06-28,nicole09@adams.com,+1-603-365-5935x1283,2017-02-16,Magical HR Specialist,Magical Security,31.0,Pureblood,Veela Hair,Adept,False,4127,4,9,2,0
746,Justin,PhiAlips,1736-04-13,greenemiranda@hotmail.com,001-164-324-7445,2008-03-10,Magical HR Specialist,Magical Security,29.0,Pureblood,Unknown,Master,True,4488,2,9,7,10
747,KayIa,Hanson,1870-12-20,margaret17@gmail.com,8309436949,2018-11-10,Potions Intern,HR & Muggle Relations,16.0,Muggle-born,Unknown,Intern,False,3961,3,2,8,23
748,Michael,Coleman,1734-02-12,burnsrachel@gmail.com,789-621-7584,2016-01-18,Magical HR Specialist,Potion Research,38.0,Pureblood,Veela Hair,Apprentice,True,2282,9,5,3,11
749,Renee,Lane,1821-07-05,xdavis@yahoo.com,001-567-286-7746x764,2017-02-07,Wand Safety Officer,Mystical Logistics,19.0,Muggle-born,Unknown,Intern,False,3785,3,6,10,20
750,Gregory,PetPrs,1808-06-23,garytaylor@smith-smith.info,001-679-512-3097x60496,2012-05-07,Potions Intern,Wand Engineering,31.0,Half-blood,Unknown,Adept,False,3684,9,8,6,22
751,Caroldn,Doyle,1991-06-25,,+1-885-113-1381x2123,2028-13-40,Potions Intern,HR & Muggle Relations,50.0,Unknown,Phoenix Feather,Consultant,False,2839,1,7,6,21
752,Amy,EsGrada,1733-10-17,alexandercruz@yahoo.com,+1-084-270-1199x139,2024-07-02,Senior Enchanter,HR & Muggle Relations,47.0,Pureblood,Mysterious Core,Apprentice,False,3814,3,5,5,3
753,MatHhew,Steele,1920-07-01,xmurphy@jones.net,322.879.5283,2006-09-18,Senior Enchanter,Wand Engineering,2.0,Squib,Unicorn Hair,Consultant,True,4206,6,4,8,22
754,Lauren,perrell,1860-07-06,hernandezamy@hotmail.com,+1-515-093-1576x86298,2007-08-03,Potions Intern,Mystical Logistics,40.0,Pureblood,Thestral Tail Hair,Consultant,False,4894,8,7,6,21
755,Elizabeth,Bradford,1882-10-24,charles58@hotmail.com,,2005-07-06,Potions Intern,HR & Muggle Relations,37.0,Muggle-born,Phoenix Feather,Intern,False,2126,9,8,6,0
756,Jessica,Mathis,1827-01-16,ulevy@garcia-vang.com,(992)599-7360,2007-09-29,Potions Intern,Mystical Logistics,41.0,Unknown,Mysterious Core,Apprentice,True,2340,3,8,2,15
757,Stephanie,BaQer,2004-11-07,andrewwhite@acevedo.biz,,2015-02-28,Junior Spell Crafter,Magical Security,41.0,Half-blood,Unicorn Hair,Adept,False,4625,10,3,10,2
758,David,Rivers,1981-11-01,michaeljones@hotmail.com,+1-821-606-4521,2010-07-12,Master of Charms,Mystical Logistics,7.0,Muggle-born,Mysterious Core,Master,True,2966,2,9,3,1
759,Mank,Garner,1777-12-16,lestes@bell.org,399.047.5496x56311,2021-09-23,Wand Safety Officer,Spellcrafting,12.0,Half-blood,Unknown,Intern,False,3512,6,9,2,12
760,Erik,Morgan,1842-11-09,melissaroberts@gmail.com,+1-950-583-7585x15325,2007-06-06,Senior Enchanter,Magical Security,35.0,Half-blood,Unknown,Apprentice,False,1766,10,8,8,13
761,JoshBa,Lawson,1902-12-04,ffarmer@hotmail.com,(249)316-5540,2005-08-01,Junior Spell Crafter,Spellcrafting,17.0,Muggle-born,Thestral Tail Hair,Intern,True,614,7,6,4,12
762,Zonald,Pena,1857-08-02,,(961)582-7844x3820,2023-07-16,Potions Intern,HR & Muggle Relations,31.0,Squib,Dragon Heartstring,Consultant,True,4915,1,9,7,22
763,Brett,Frederick,1822-10-18,darrylrush@perez-ortiz.com,(000)164-4667x4090,2025-03-26,Senior Enchanter,HR & Muggle Relations,22.0,Pureblood,Unknown,Intern,True,4200,1,10,8,20
764,Dawn,Ingram,1977-07-05,vjohnson@yahoo.com,1823268879,2024-01-26,Potions Intern,Magical Security,20.0,Unknown,Unknown,Apprentice,True,1131,6,5,9,4
765,Martha,Lambert,2000-08-26,johnsonzachary@yahoo.com,001-927-707-8302,2020-02-06,Senior Enchanter,Magical Security,50.0,Unknown,Mysterious Core,Consultant,True,505,6,10,9,21
766,Andrew,Stephens,1982-11-13,davisjohn@morales.info,001-753-199-7060,2014-12-30,Master of Charms,Spellcrafting,28.0,Pureblood,Dragon Heartstring,Consultant,True,1689,7,6,9,7
767,Joshua,Smith,1835-07-10,rebecca66@hall-cole.com,001-457-343-1025x4822,2008-02-23,Senior Enchanter,Spellcrafting,33.0,Squib,Unknown,Adept,True,1305,8,3,4,9
768,Lose,Stewart,1835-09-01,xharris@yahoo.com,(439)171-1094,2028-13-40,Junior Spell Crafter,Spellcrafting,23.0,Unknown,Unknown,Consultant,False,4814,6,3,9,15
769,fartha,Elliott,1812-08-26,,(570)972-1791x43438,2019-08-16,Potions Intern,Magical Security,6.0,Squib,Veela Hair,Master,False,1941,9,1,1,2
770,Tracy,Beck,1929-10-05,cbender@hotmail.com,038.684.4298,2012-05-15,Potions Intern,Spellcrafting,37.0,Muggle-born,Unicorn Hair,Apprentice,False,882,5,8,4,24
771,Cnristine,Nichols,1847-09-25,lblankenship@yahoo.com,162.131.2487,2016-12-29,Senior Enchanter,HR & Muggle Relations,45.0,Unknown,Thestral Tail Hair,Intern,False,2714,8,9,6,8
772,Angela,Brown,1855-10-19,sklein@tucker.org,835.247.6177x491,2009-10-22,Junior Spell Crafter,HR & Muggle Relations,31.0,Muggle-born,Thestral Tail Hair,Adept,True,3374,7,5,6,24
773,Brenda,Hayes,1851-03-11,tategrant@hotmail.com,+1-064-731-2886x628,2015-12-22,Senior Enchanter,Wand Engineering,18.0,Unknown,Unknown,Master,False,861,8,4,10,13
774,Diana,Smith,1815-12-22,ljones@gmail.com,001-857-813-7695x3508,2017-12-01,Wand Safety Officer,Wand Engineering,42.0,Pureblood,Thestral Tail Hair,Adept,True,4817,8,10,5,22
775,Stephen,Walter,1979-02-26,kaitlynmyers@silva.info,,2005-12-01,Master of Charms,Potion Research,23.0,Half-blood,Phoenix Feather,Adept,True,4484,3,7,3,14
776,Latasha,Jones,1797-12-09,roberthenderson@williams.org,(516)311-9891x67130,2005-10-10,Wand Safety Officer,Mystical Logistics,11.0,Muggle-born,Dragon Heartstring,Adept,True,2278,4,10,9,20
777,Courtney,Sparks,1742-04-17,chenkenneth@gmail.com,470-213-0487,2017-01-28,Potions Intern,Wand Engineering,44.0,Unknown,Thestral Tail Hair,Consultant,True,693,2,7,4,10
778,Michael,Wood,1836-08-19,malonestacey@gmail.com,(302)377-2245,2019-09-26,Junior Spell Crafter,Mystical Logistics,33.0,Pureblood,Mysterious Core,Consultant,False,3684,10,4,8,24
779,Megan,Martinez,1941-08-17,danagibson@gmail.com,4653186983,2014-08-08,Master of Charms,HR & Muggle Relations,6.0,Unknown,Mysterious Core,Intern,True,4186,1,6,9,16
780,Jonathan,Powell,1868-06-08,vjohnston@hotmail.com,+1-109-811-8388,2009-10-13,Potions Intern,Wand Engineering,13.0,Squib,Thestral Tail Hair,Intern,False,3668,6,6,8,20
781,Christopher,Ramirez,1923-04-10,ybartlett@brooks.net,6982913576,2015-06-23,Senior Enchanter,Mystical Logistics,14.0,Pureblood,Dragon Heartstring,Consultant,True,2293,1,6,2,12
782,Glenda,Hanson,1899-10-17,david90@ross-parker.info,772.186.0931,2008-10-11,Senior Enchanter,Magical Security,30.0,Squib,Mysterious Core,Intern,False,1933,4,9,6,0
783,Malik,Fisher,1883-03-26,paul97@gmail.com,001-401-760-2723x59905,2008-05-23,Wand Safety Officer,Spellcrafting,4.0,Muggle-born,Phoenix Feather,Intern,True,1527,1,5,10,16
784,John,Hoffman,1775-12-23,douglaspham@crawford.org,466-958-9452,2007-05-22,Wand Safety Officer,Mystical Logistics,29.0,Squib,Unknown,Adept,True,1738,3,5,7,3
785,Nicholas,Lynch,1904-04-11,maxwelldebra@gmail.com,(457)250-2691,2015-01-17,Master of Charms,Potion Research,41.0,Muggle-born,Thestral Tail Hair,Adept,True,1611,2,10,8,5
786,Jennifer,Mendoza,1726-07-20,rodrigueznicole@thomas.info,,2022-06-26,Magical HR Specialist,Magical Security,8.0,Pureblood,Veela Hair,Apprentice,True,1030,4,4,4,1
787,Jacob,Sullivan,1923-04-27,,981-262-9194x2090,2028-13-40,Magical HR Specialist,Wand Engineering,43.0,Muggle-born,Unicorn Hair,Adept,False,1293,10,5,5,15
788,Robin,Graves,1848-05-10,christopherhunt@yoder.com,726.170.1321,2009-04-29,Senior Enchanter,Wand Engineering,49.0,Unknown,Phoenix Feather,Master,False,1532,8,2,9,12
789,Meean,Hutchinson,1910-03-31,gonzalesbrian@murray-davis.com,837.564.1444,2014-02-08,Junior Spell Crafter,HR & Muggle Relations,31.0,Pureblood,Phoenix Feather,Adept,True,3896,3,8,6,21
790,KristoFher,Williams,1910-08-13,leeclay@strickland-green.com,(245)638-3070x49395,2022-10-01,Wand Safety Officer,Spellcrafting,28.0,Half-blood,Veela Hair,Adept,True,1804,4,4,4,12
791,Laura,Daniels,1773-03-10,jenniferwillis@yahoo.com,001-350-705-3201x86038,2018-10-31,Wand Safety Officer,HR & Muggle Relations,36.0,Squib,Mysterious Core,Intern,True,1360,8,10,8,19
792,Nichozas,Harris,1733-10-15,paigegraves@yahoo.com,+1-866-568-8035x20259,2006-08-29,Potions Intern,Wand Engineering,49.0,Unknown,Thestral Tail Hair,Master,True,3919,5,6,3,4
793,Devin,Howwll,1974-10-17,ccole@yahoo.com,556-302-8984x29547,2010-05-01,Senior Enchanter,Wand Engineering,43.0,Unknown,Thestral Tail Hair,Intern,True,3440,4,9,6,3
794,Karen,Mitchell,1912-01-25,jesus39@ramsey.net,117-663-8509x647,2011-04-05,Senior Enchanter,Magical Security,41.0,Pureblood,Dragon Heartstring,Adept,False,1145,4,6,4,0
795,Kathleen,Ball,1854-07-17,dylanabbott@gmail.com,330-533-5840,2010-12-07,Junior Spell Crafter,HR & Muggle Relations,18.0,Squib,Phoenix Feather,Consultant,True,4413,9,4,1,2
796,Cole,Smith,1995-04-30,gloverjohn@cole.biz,547-801-1943x340,2016-06-03,Senior Enchanter,Mystical Logistics,36.0,Squib,Unicorn Hair,Intern,False,2244,7,6,7,14
797,Scott,Rios,1928-01-02,allenteresa@richardson.com,057-215-5240x96961,2007-10-01,Master of Charms,Wand Engineering,29.0,Squib,Phoenix Feather,Apprentice,True,2893,4,2,2,20
798,Nicole,Klein,1918-01-21,melissalewis@barrett-ford.info,876-938-4221x9657,2017-10-22,Magical HR Specialist,Spellcrafting,28.0,Half-blood,Dragon Heartstring,Apprentice,True,1068,8,10,2,5
799,Tammie,Hicks,1736-02-23,,276-796-6624x19052,2018-11-21,Magical HR Specialist,HR & Muggle Relations,12.0,Pureblood,Thestral Tail Hair,Intern,True,2976,3,6,6,21
800,Charles,Riley,1926-09-29,jasmine36@hotmail.com,2396473697,2022-02-11,Potions Intern,Potion Research,1.0,Pureblood,Thestral Tail Hair,Consultant,True,1389,10,6,7,6
801,Gabriel,Hernandez,1890-07-19,hhess@yahoo.com,434-291-3756,2024-05-27,Magical HR Specialist,Magical Security,24.0,Unknown,Dragon Heartstring,Adept,True,4618,5,4,10,1
802,Candace,Saunders,1957-01-01,kmorgan@yahoo.com,+1-124-434-2457,2017-08-18,Master of Charms,Mystical Logistics,38.0,Pureblood,Mysterious Core,Apprentice,False,2276,3,6,6,18
803,Krisuen,GIrcia,1797-04-24,johnsamy@gmail.com,+1-326-256-5991x650,2006-11-17,Magical HR Specialist,Mystical Logistics,4.0,Half-blood,Unicorn Hair,Consultant,False,4752,10,7,7,9
804,KaPen,Parker,1849-11-07,sototara@yahoo.com,811.347.7748,2017-11-10,Senior Enchanter,HR & Muggle Relations,46.0,Pureblood,Thestral Tail Hair,Apprentice,True,3928,1,6,1,20
805,Erin,Brennan,1919-12-06,tracey76@hotmail.com,,2018-05-15,Senior Enchanter,Spellcrafting,44.0,Muggle-born,Phoenix Feather,Apprentice,False,3631,2,4,9,17
806,Mallory,Riley,1810-10-12,eatonchristina@yahoo.com,+1-884-516-7494x41991,2017-05-17,Junior Spell Crafter,Potion Research,30.0,Muggle-born,Dragon Heartstring,Consultant,True,3226,7,1,10,13
807,Courtney,Casey,1788-02-16,taraward@yahoo.com,7896592018,2021-08-24,Master of Charms,Spellcrafting,2.0,Half-blood,Unicorn Hair,Intern,False,3919,10,1,8,1
808,Douglas,Freeman,1966-12-21,,352.452.8263x7397,2023-12-06,Potions Intern,Magical Security,44.0,Half-blood,Unicorn Hair,Adept,False,969,9,9,8,9
809,Laura,Morales,1936-01-01,,(667)345-2662,2017-12-06,Junior Spell Crafter,HR & Muggle Relations,4.0,Half-blood,Thestral Tail Hair,Master,False,1059,5,5,2,20
810,Carolyn,Cervantes,1987-08-17,baxteralan@yahoo.com,001-353-455-9983x14271,2010-09-16,Junior Spell Crafter,Mystical Logistics,37.0,Unknown,Phoenix Feather,Intern,True,2388,1,2,5,20
811,Steven,Wijliams,1889-07-08,eperez@gmail.com,001-169-486-6047x247,2022-09-17,Magical HR Specialist,Mystical Logistics,42.0,Half-blood,Dragon Heartstring,Intern,False,3694,3,8,1,20
812,John,Smith,1878-05-29,qcollins@gmail.com,+1-617-631-0938x0142,2024-12-22,Magical HR Specialist,Wand Engineering,11.0,Pureblood,Veela Hair,Consultant,False,1124,10,1,5,17
813,Scott,Woods,1848-08-31,wfisher@johnson.com,309-386-5495x6963,2018-06-02,Magical HR Specialist,Wand Engineering,38.0,Pureblood,Mysterious Core,Intern,True,2141,3,8,2,10
814,Snacy,Wiggins,1884-02-17,,675-424-2052x0420,2012-08-11,Master of Charms,Spellcrafting,25.0,Pureblood,Mysterious Core,Master,False,2262,6,7,5,0
815,Ashley,Bowen,1739-08-15,nathan42@henderson.com,(410)169-5448x79411,2006-09-12,Potions Intern,Wand Engineering,37.0,Squib,Mysterious Core,Adept,True,4140,5,4,5,22
816,Valerie,Rocha,1813-04-07,,+1-113-775-7625,2010-09-03,Junior Spell Crafter,Magical Security,32.0,Unknown,Dragon Heartstring,Master,False,2688,8,8,10,11
817,Brittany,Choi,1881-08-17,shaynes@gmail.com,975-257-6988x968,2014-09-25,Senior Enchanter,HR & Muggle Relations,40.0,Pureblood,Veela Hair,Adept,False,770,4,5,3,9
818,Sierra,Thomas,1945-05-22,loweryemma@hotmail.com,370.027.7359,2013-01-09,Junior Spell Crafter,Potion Research,44.0,Half-blood,Unknown,Consultant,True,3341,1,3,10,24
819,Jason,Randall,1897-06-10,manderson@yahoo.com,(985)660-8729x616,2013-02-18,Potions Intern,Potion Research,2.0,Squib,Phoenix Feather,Consultant,False,633,6,9,5,6
820,Michael,Whber,1785-11-11,michael54@williams-collins.info,414.885.7913x725,2017-08-01,Magical HR Specialist,HR & Muggle Relations,28.0,Muggle-born,Dragon Heartstring,Adept,True,968,10,1,9,3
821,Michael,Campbell,1756-02-03,daniel56@fernandez.com,377-323-2915x306,2024-08-26,Junior Spell Crafter,Mystical Logistics,49.0,Pureblood,Unknown,Consultant,True,1568,6,4,2,12
822,Emily,Thcmas,1921-10-22,kstafford@schmidt-frye.com,001-841-207-1647x11450,2007-08-06,Wand Safety Officer,Wand Engineering,16.0,Unknown,Phoenix Feather,Intern,False,3267,6,7,8,9
823,Emily,Fitzgerald,1991-12-13,mcguirevalerie@romero.biz,220-532-7203,2017-03-14,Potions Intern,Wand Engineering,33.0,Pureblood,Mysterious Core,Master,True,2648,9,6,8,15
824,Adrian,Bolton,1833-05-11,mmiller@yahoo.com,(712)502-5439x934,2022-08-11,Master of Charms,Wand Engineering,15.0,Unknown,Thestral Tail Hair,Intern,True,4834,5,10,5,21
825,JanQt,Sanders,1911-09-23,qfields@hotmail.com,001-402-666-3246,2005-07-09,Junior Spell Crafter,Potion Research,26.0,Half-blood,Veela Hair,Intern,True,1154,9,3,1,19
826,Jeffrey,Davis,1979-11-20,tylerjames@hotmail.com,464.045.5925x84438,2006-02-21,Wand Safety Officer,HR & Muggle Relations,11.0,Unknown,Thestral Tail Hair,Adept,True,556,4,6,7,24
827,Deborah,Harper,1756-08-29,,+1-513-114-9894x018,2024-06-02,Master of Charms,Spellcrafting,8.0,Squib,Veela Hair,Apprentice,True,2404,4,4,9,23
828,Michelle,Estrada,1789-01-15,michaelmartinez@yahoo.com,966-473-1867,2022-11-30,Senior Enchanter,Mystical Logistics,26.0,Unknown,Mysterious Core,Intern,False,1456,8,1,1,3
829,Julia,Houston,1913-10-14,riverasarah@harris-horton.org,120.700.8245,2022-05-09,Magical HR Specialist,HR & Muggle Relations,50.0,Half-blood,Dragon Heartstring,Adept,False,3326,8,5,4,17
830,Reginald,vvans,1874-01-20,andrew73@gmail.com,+1-981-934-9066x43418,2017-02-15,Senior Enchanter,HR & Muggle Relations,32.0,Muggle-born,Mysterious Core,Consultant,True,4491,8,3,6,20
831,Denise,Taylor,1817-10-01,smithdanielle@mckinney.com,+1-407-740-7267x5069,2016-10-01,Wand Safety Officer,Mystical Logistics,5.0,Squib,Unicorn Hair,Intern,True,1887,6,5,10,11
832,Darren,Mosley,1928-02-29,danwarren@gmail.com,382.936.8377,2025-02-13,Magical HR Specialist,Mystical Logistics,25.0,Muggle-born,Dragon Heartstring,Intern,False,1711,10,1,6,2
833,CAristopher,Owen,1929-02-03,patricia26@cuevas-davis.com,321-550-2229x269,2021-02-17,Senior Enchanter,Spellcrafting,3.0,Squib,Veela Hair,Apprentice,False,1743,9,1,3,16
834,Kyle,Pineda,1835-02-20,elizabethgreene@carter.info,(991)603-9748x57792,2020-04-22,Wand Safety Officer,Mystical Logistics,11.0,Half-blood,Dragon Heartstring,Intern,True,4704,4,1,4,18
835,Anthony,Rivera,1802-03-24,wilsonpaul@yahoo.com,,2010-02-22,Junior Spell Crafter,Magical Security,14.0,Pureblood,Thestral Tail Hair,Adept,True,3339,6,10,2,23
836,Patricia,King,1909-08-03,tiffanyallen@ramirez.com,(242)116-6423,2015-02-08,Magical HR Specialist,Spellcrafting,33.0,Unknown,Veela Hair,Intern,False,4433,6,3,6,18
837,Victoria,Romero,1976-04-02,,001-080-926-9123x2109,2012-12-10,Magical HR Specialist,Mystical Logistics,25.0,Pureblood,Unicorn Hair,Master,False,2937,1,4,9,13
838,ThWmas,Mueller,1810-12-13,robertwells@jones.info,9350576424,2016-10-24,Potions Intern,HR & Muggle Relations,38.0,Muggle-born,Phoenix Feather,Master,False,3021,3,4,10,2
839,AnthWny,Walkrr,1901-03-28,peter92@yahoo.com,221.370.2197,2005-09-18,Master of Charms,Potion Research,40.0,Squib,Mysterious Core,Master,True,1002,6,2,10,2
840,James,Gomez,1811-08-04,jennifer11@cook.com,8910827364,2009-05-24,Junior Spell Crafter,HR & Muggle Relations,3.0,Squib,Mysterious Core,Apprentice,False,3816,2,6,7,9
841,Cmeryl,Hunt,1918-03-04,,+1-216-651-7923x8603,2008-11-22,Master of Charms,HR & Muggle Relations,50.0,Muggle-born,Unicorn Hair,Master,False,3326,4,7,3,16
842,Daniel,Lewis,1951-09-10,nicolelucero@mclaughlin-davenport.com,(196)455-9270x45434,2020-03-23,Magical HR Specialist,Mystical Logistics,16.0,Half-blood,Phoenix Feather,Intern,True,4349,6,8,9,20
843,Stephanie,Hernandez,1737-04-01,robertcole@yahoo.com,,2023-07-05,Wand Safety Officer,Wand Engineering,29.0,Muggle-born,Phoenix Feather,Consultant,True,2881,10,3,10,22
844,Taylor,Castaneda,1940-08-22,alyssa19@yahoo.com,,2006-12-15,Junior Spell Crafter,Potion Research,49.0,Half-blood,Thestral Tail Hair,Adept,True,2762,8,10,1,12
845,Barbara,Gregory,1796-04-29,kevin77@yahoo.com,+1-986-530-3462x878,2015-03-22,Junior Spell Crafter,Potion Research,3.0,Muggle-born,Dragon Heartstring,Intern,True,4039,1,9,10,17
846,Lauren,Peters,1901-12-03,julia28@yahoo.com,+1-751-572-7675x97998,2015-09-05,Senior Enchanter,Mystical Logistics,29.0,Pureblood,Phoenix Feather,Master,True,4612,5,2,9,18
847,Tom,Duffy,1897-01-08,jasonschmidt@yahoo.com,,2020-07-10,Magical HR Specialist,Mystical Logistics,5.0,Half-blood,Unicorn Hair,Master,False,1117,3,6,4,6
